Name,Type,Website,Currency,Summary,Country,Linkedin,Instagram,Facebook,Youtube,Twitter
Charlie Banana,business,https://www.charliebanana.com/,USD,None,United States of America,https://www.linkedin.com/company/18264673,https://instagram.com/lovecharliebanana/,https://www.facebook.com/lovecharliebanana,https://www.youtube.com/user/lovecharliebanana/featured,None
"Material Partners, LLC",business,http://bematerial.com,USD,Material is an eco-conscious organizational and experience strategy services company focused on sustainability and inclusivity.,United States of America,https://www.linkedin.com/company/material-partners/,None,None,None,None
Catch-a-Fire Pizza,business,http://www.catchafirepizza.com,USD,"Craft food & beverage - Cincinnati, OH",United States of America,https://www.linkedin.com/company/catchafirepizza,https://www.instagram.com/catchafirepizza,https://www.facebook.com/CatchaFirePizzaRestaurant,None,https://twitter.com/CatchaFirePizza
Away With Geese,business,http://awaywithgeese.com,USD,Geese Deterrent Products,United States of America,None,None,https://www.facebook.com/Away-With-Geese-205656979592452/,None,https://twitter.com/awaywithgeese
Micromerch,business,https://www.micromerch.com,USD,The full-service merchandising solution for ambitions brands,United States of America,https://www.linkedin.com/company/micromerch,https://www.instagram.com/micromerch_,https://www.facebook.com/micromerch.llc,None,https://www.twitter.com/micromerch_
Black Sunglasses,business,https://www.black-shades.com/,USD,Black Shades,United States of America,https://www.linkedin.com/company/black-shades,https://www.instagram.com/blackshadesusa/,https://www.facebook.com/BlackShadesUSA/,https://www.youtube.com/c/BlackShadesUSA,https://twitter.com/BlackShadesUSA
"Prints and Plants, LLC",business,https://www.lizbrindley.com,USD,"Liz Brindley, LLC",United States of America,None,https://www.instagram.com/lizbrindley_artwork,None,None,None
Gravity Bound Brewing Company,business,https://www.gravityboundbrewing.com/,USD,None,United States of America,None,http://Instagram.com/gravityboundbrewing,None,None,None
Aligned Insight Inc. - A Colorado Public Benefit,business,http://www.premiumsfortheplanet.com,USD,"An insurance marketplace that makes sure your premiums are invested according to your values. Same coverage, same costs, better planet. Join the movement today.",United States of America,http://www.linkedin.com/company/premiumsfortheplanet/,None,None,None,https://twitter.com/Premiums4Planet
Upper Valley Film Co.,business,https://up-vl.com,USD,"Upper Valley Film Co. is an ideas first, production second, commercial film company.",United States of America,https://www.linkedin.com/company/upper-valley-film-co/,https://www.instagram.com/uppervalleyfilmco/,None,None,None
Ale-8-One - Returnable Longnecks,business,https://ale8one.com/beverages/iconic-packages/,USD,Ale-8-One Bottling Company,United States of America,None,https://www.instagram.com/ale8one/,https://www.facebook.com/Ale8One/,https://www.youtube.com/user/TheAle8One,https://twitter.com/Ale8One
Save The Rock Box,business,http://www.savetherockbox.eco,USD,Quarterly subscription box of eco-luxury items,United States of America,None,None,None,None,None
Plaine Products,business,http://www.PlaineProducts.com,USD,"On a mission to eliminate single-use plastic by offering salon quality vegan shampoo, conditioner and more in reusable, refillable bottles!",United States of America,https://www.linkedin.com/company/28603232/admin/,https://www.instagram.com/plaineproducts/,https://www.facebook.com/plaineproducts/,https://www.youtube.com/channel/UCEfXbsauybbKpZey8-WZ_ug,https://twitter.com/PlaineProducts
BE HIPPY,business,https://behippy.com,USD,Be Hippy is a grassroots Lifestyle Brand based in Colorado.,United States of America,None,https://www.instagram.com/peacelovebehippy/,https://www.facebook.com/peacelovebehippy,None,https://twitter.com/behippy1
Roads Rivers and Trails,business,https://roadsriversandtrails.com,USD,Roads Rivers and Trails,United States,None,http://@RRTrails,http://@RRT50,http://@RRT45150,None
Dog + Bone,business,http://www.dogplusbone.com,USD,None,United States of America,None,https://www.instagram.com/dogplusbone/,https://www.facebook.com/dogplusbone,None,https://twitter.com/dogplusbone
Elakai Outdoor,business,https://www.elakaioutdoor.com,USD,None,United States of America,None,https://www.instagram.com/p/CIW6ZGanA--/,https://www.facebook.com/ElakaiOutdoor/,None,None
Haywood LLC,business,http://www.haywoodremodel.com,USD,None,United States of America,None,https://www.instagram.com/haywoodremodel/,https://www.facebook.com/haywoodremodel/,None,None
BAR-U-EAT,business,https://www.barueat.com,USD,"We’re on a mission to make the best darn bar you’ll eat, while having more fun together and less single use plastic everywhere.",United States of America,None,https://www.instagram.com/barueat/?utm_source=mailchimp&utm_campaign=0300e8f6e1f0&utm_medium=page,https://www.facebook.com/barueat/,https://www.youtube.com/channel/UCAwBZeKanqiotSLP3716QwQ/featured,None
Smeeny Made Wild,business,https://www.smeenymadewild.com,USD,Sustainably Handmade Knit Beanies and Adventure Goods,United States of America,None,https://instagram.com/smeenymadewild,None,https://www.youtube.com/channel/UCpdk_-TDa5W_blD1KCfwjOA,None
Trouvaille Consultants,business,http://www.trouvailleconsultants.com,USD,None,United States of America,None,None,None,None,None
AE Inc.,business,http://hairbyalicia.com,USD,None,United States of America,None,http://@hairbyalicia.mccarthy,None,None,None
"MSW Financial Partners, LLC",business,http://MSWfp.com,USD,None,United States of America,None,None,None,None,None
Sunnie,business,http://www.sunniemade.com,USD,"Plant-Powered, Plastic-Free Personal Care",United States of America,None,http://instagram.com/sunniemade,None,None,None
Mellow Road CBD,business,http://mellowroadcbd.com,USD,Mellow Road CBD,United States of America,None,None,None,None,None
LowDown Helmets LLC,business,http://www.lowdownhelmets.com,USD,Retro-style ski and snowboard helmets,United States,None,http://lowdownhelmets,None,None,None
ClutterFree Revolution Academy & Book Sales,business,https://clutterfreerevolution.com/,USD,None,United States of America,https://www.linkedin.com/in/evanzislis,None,http://www.Facebook.com/ClutterFreeRevolution,None,None
ZipFit,business,http://Zipfit.com,USD,None,United States of America,None,None,None,None,None
"WISE, LLC",business,http://Wise-bar.com,USD,Adaptogenic Mushroom Bars,United States,None,None,None,None,None
River Collective Co.,business,http://www.rivercollectiveco.com,USD,"River Collective Co. was created to help the Yampa River and rivers around our country. If even in a small way, collectively we can make an impact!",United States of America,None,https://www.instagram.com/rivercollectiveco/,https://www.facebook.com/rivercollectiveco,None,None
A. Bingham Counseling,business,https://www.counselingcollaborativeonline.com/,USD,The Counseling Collaborative,United States of America,None,http://@counselingcollab,None,None,None
"Landscape Forms - Go Outdoor Table, LINE, Lakeside, & Parc Centre",business,https://www.landscapeforms.com/,USD,"Landscape Forms is the industry’s premier global brand of outdoor furniture, LED lighting and accessories.",United States of America,https://www.linkedin.com/company/133370,https://www.instagram.com/landscapeforms,https://www.facebook.com/landscapeforms,None,None
"Breakwater Capital, LLC",business,http://breakwater.capital,USD,None,United States of America,None,None,None,None,None
Savorista,business,https://savoristacoffee.com,USD,None,United States of America,None,None,None,None,None
uBu Foods,business,https://www.ubufoods.com/,USD,None,United States of America,None,https://www.instagram.com/ubufoods,https://www.facebook.com/ubufoods,None,https://twitter.com/ubufoods
"Good Earth Soap, Inc",business,http://www.goodearthsoap.com,USD,"Eco-Friendly ~ Handmade Soap, Bath & Bodycare & Soy Candles",United States of America,None,https://www.instagram.com/goodearthsoap/,https://www.facebook.com/Good-Earth-Soap-134043766609745/,None,None
Firepot,business,http://Firepot.com,USD,None,United States of America,None,https://www.instagram.com/firepotchai/,https://www.facebook.com/firepotchai/,None,https://twitter.com/firepotchai
Madre Botanics,business,http://www.madrebotanics.com,USD,"Vegan, cruelty-free skincare products.",United States of America,None,https://www.instagram.com/madrebotanics,https://www.facebook.com/madrebotanics,None,None
LyteYear,business,https://www.lyteyear.com,USD,None,United States of America,None,None,None,None,None
Rainbox,business,http://myrainbox.com,USD,RAINBOX,United States of America,None,http://@rainbox,None,None,None
CAUSE + MEDIC,business,http://causemedic.com,USD,None,United States of America,None,http://cause_medic,http://cause medicated,None,None
Swell Advisors,business,https://swelladvisors.com/,USD,None,United States of America,https://www.linkedin.com/company/swell-advisors,https://www.instagram.com/swelladvisors/,https://www.facebook.com/swelladvisors/,None,None
Tim's Naturals,business,http://timsnaturals.com,USD,None,United States of America,None,http://instagram.com/timsnaturals,http://facebook.com/timsnaturals,None,None
Original Thinkers,business,http://Originalthinkers.com,USD,Original Thinkers is a media company bringing people together through festivals and films to look at the intersection of story and ideas.,United States of America,None,https://www.instagram.com/stories/highlights/18217171477081856/,https://www.facebook.com/OrigThinkers,None,None
"Goodlight Natural Candles, LLC",business,http://www.naturalcandles.com/,USD,None,United States of America,None,https://www.instagram.com/GoodLightCandles/,https://www.facebook.com/GoodLightNaturalCandles/?ref=aymt_homepage_panel,None,https://twitter.com/goodlightcandle
Mighty in the Midwest,business,https://mightyinthemidwest.com,USD,"With teammates in MI, PA, MA, and KS, we build websites and apps for clients on the East Coast, West Coast, Third Coast, and everywhere in between.",United States of America,https://www.linkedin.com/company/mightyinthemidwest,https://www.instagram.com/mightyinthemidwest,None,None,None
Crann Organic,business,https://www.crannorganic.com,USD,Eco-friendly clothing for kids that is gentle on your skin and the Earth. Ethically and consciously made with GOTS certified organic cotton.,United States of America,None,https://www.instagram.com/crannorganic,https://www.facebook.com/crannorganic,None,None
Boxed Water Is Better,business,http://www.boxedwaterisbetter.com/,USD,None,United States of America,https://www.linkedin.com/company/boxed-water-is-better,https://www.instagram.com/boxedwater/,https://www.facebook.com/BoxedWater/,None,https://twitter.com/boxedwater
REDBUDSUDS,business,https://www.redbudsuds.com/,USD,Thoughtfully Clean shower bars for eco conscious adventurers,United States of America,None,https://www.instagram.com/redbudsuds/,https://www.facebook.com/redbudsuds,https://www.youtube.com/channel/UCn73nnvsWPvZyTBpZ2SAjGw,None
Colt and Hannah,business,http://www.coltandhannah.com,USD,Elopement and Wedding Photographers and Filmmakers,United States of America,None,https://www.instagram.com/coltandhannah/?hl=en,https://www.facebook.com/coltandhannah/,https://www.youtube.com/channel/UCBrTCbWY-JNA63W2v3VLZ-A,None
Georgina Miranda,business,http://www.georginamiranda.com,USD,"Social Entrepreneur, Athlete, Author, Speaker, Activist",United States of America,https://www.linkedin.com/in/gmiranda100/,https://www.instagram.com/georgina.ventures/,None,None,http://georgina_here
She Ventures,business,http://www.georginamiranda.com,USD,None,United States of America,None,None,None,None,None
Seatree Studio,business,https://seatree.studio,None,None,United States of America,None,None,None,None,None
Trace Brooks Law,business,https://www.tracebrookslaw.com,USD,Trace Brooks Law LLC,United States,https://www.linkedin.com/company/tracebrookslaw/,None,None,None,None
hanni,business,http://www.heyhanni.com,USD,None,United States of America,https://www.linkedin.com/company/hanni/,https://www.instagram.com/hannismooth/,https://www.facebook.com/hanniskin,https://www.youtube.com/channel/UCgirNSG6eKl-9VSckviisvg,https://twitter.com/hannismooth1
Opo Coffee,business,http://www.opocoffee.com,USD,None,United States of America,None,https://www.instagram.com/opocoffee/,None,None,None
Neotein Nutrition,business,http://Neotein.com,USD,None,United States of America,None,None,None,None,None
Eagle Rock Investment Company,business,http://www.eaglerockinvest.com,USD,Investment Company Focused on a Sustainable Future,United States of America,None,None,None,None,None
The Montgomery Group,business,http://www.themontgomerygroup.com,USD,None,United States of America,https://www.linkedin.com/in/kristianschwartz/,None,None,None,None
Kindle Candle Company,business,https://www.kindlecandlecompany.com,USD,None,United States of America,None,https://www.instagram.com/kindlecandlecompany/,https://www.facebook.com/kindlecandlecompany,None,None
Crooked Owl,business,http://drinkcrookedowl.com,USD,Crooked Owl Hard Tepache,United States of America,None,http://hardtepache,None,None,None
Treehopper,business,https://www.thetreehopper.com,USD,None,United States,None,None,None,None,None
